Customer_ID,Gender,Age,Profession_Code,Work_Experience,Family_Size,Annual_Median,Occupation_Name,Card_Avg,Check_Avg,Deposit_Avg,Loan_Payment_Avg,Transfer_Avg,Withdrawal_Avg,Card_Count,Check_Count,Deposit_Count,Loan_Payment_Count,Transfer_Count,Withdrawal_Count
1177,Female,18,43-4050,2,2,37780,"Customer Service Representatives",28.13,5149.67,NULL,32388.07,2763.16,1111.09,1,1,NULL,4,1,4
1178,Female,26,43-4051,5,5,37780,"Customer Service Representatives",17.78,3957.77,NULL,NULL,1636.65,NULL,2,3,NULL,NULL,1,NULL
1179,Female,33,13-0000,5,4,76850,"Business and Financial Operations Occupations",34.5,6277.9,28089.72,12762.77,1644.5,1340.26,2,4,1,1,2,1
1180,Female,21,25-3000,1,4,38510,"Other Teachers and Instructors",44.2,9080.27,22301.89,23012.38,1719.86,933.84,2,1,4,2,1,3
1181,Male,26,41-0000,5,3,35290,"Sales and Related Occupations",NULL,5816.37,NULL,NULL,2906.75,702.69,NULL,2,NULL,NULL,2,2
1182,Female,25,53-0000,4,3,37940,"Transportation and Material Moving Occupations",55.15,4216.63,NULL,20512.76,1571.24,1056.32,2,3,NULL,2,3,3
1183,Female,35,51-8013,11,3,93060,"Power Plant Operators",23.02,5086.1,38082.83,33528.32,1975.94,1349.11,3,4,2,2,1,3
1184,Female,36,27-0000,9,4,58030,"Arts, Design, Entertainment, Sports, and Media Occupations",NULL,NULL,30778.34,15563.48,NULL,658.86,NULL,NULL,2,1,NULL,1
1185,Female,36,17-2051,9,3,89940,"Civil Engineers",46.11,5933.96,13299.42,22438.38,834.78,231.57,3,3,1,4,1,1
1186,Male,41,13-0000,10,5,76850,"Business and Financial Operations Occupations",55.42,3960.67,21345.69,29615.72,2233.41,1778.28,2,2,2,2,1,2
1187,Female,35,13-1121,8,3,52560,"Meeting, Convention, and Event Planners",39.97,6169.18,34692.53,NULL,NULL,913.03,3,5,1,NULL,NULL,1
1188,Female,42,41-4000,9,4,67750,"Sales Representatives, Wholesale and Manufacturing",31.75,6762.78,35136.45,29442.15,1145.33,NULL,3,3,1,3,1,NULL
1189,Female,42,43-1000,11,3,61370,"Supervisors of Office and Administrative Support Workers",NULL,7097.53,85757.1,NULL,1181.91,832.9,NULL,2,1,NULL,1,2
1190,Female,33,41-1010,3,3,47800,"First-Line Supervisors of Sales Workers",24.33,5852.21,NULL,12629.52,NULL,962.19,3,3,NULL,1,NULL,2
1191,Female,28,43-4000,6,1,37440,"Information and Record Clerks",30.89,NULL,36695.65,NULL,1569.71,NULL,2,NULL,3,NULL,2,NULL
1192,Male,18,51-9060,2,2,43900,"Inspectors, Testers, Sorters, Samplers, and Weighers",NULL,NULL,30418.31,12158.64,1638.68,NULL,NULL,NULL,2,1,4,NULL
1193,Female,22,43-4171,2,2,33960,"Receptionists and Information Clerks",63,7521.92,44461.69,22694.82,1379.78,NULL,2,5,2,3,2,NULL
1194,Male,23,37-3000,1,3,36160,"Grounds Maintenance Workers",41.3,6483.09,NULL,18845.25,2473.88,424.44,3,6,NULL,4,1,1
1195,Male,18,53-7060,1,5,34880,"Laborers and Material Movers",NULL,3085.2,64369.39,NULL,2091.99,900.82,NULL,2,1,NULL,1,1
1196,Female,28,41-0000,4,3,35290,"Sales and Related Occupations",NULL,3884.22,35574.65,43960.55,3871.63,758.13,NULL,1,2,1,1,1
1197,Male,35,47-2070,10,3,51050,"Construction Equipment Operators",47.35,6106.53,25242.29,NULL,2012.82,NULL,4,3,2,NULL,1,NULL
1198,Female,49,41-3020,19,3,57860,"Insurance Sales Agents",38.81,7946.99,36563.9,10879.89,2279.28,905.4,2,2,2,2,1,3
1199,Female,30,31-1100,4,4,31450,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",NULL,NULL,23937.11,16936.85,1173.16,655.95,NULL,NULL,3,2,1,3
1200,Male,21,37-2012,3,4,29960,"Maids and Housekeeping Cleaners",30.31,4907.81,41715.74,NULL,1674.33,1346.54,2,2,1,NULL,5,2
1201,Male,18,37-2010,1,3,31350,"Building Cleaning Workers",25.9,4078.68,71414.1,40231.07,1870.05,533.62,1,1,3,1,2,1
1202,Female,38,29-1000,10,5,93710,"Healthcare Diagnosing or Treating Practitioners",42.56,7364.44,32565.53,23207.38,1298.05,487.07,2,1,6,1,1,1
1203,Female,23,35-3010,2,1,29380,Bartenders,NULL,NULL,23847.38,21602.91,1604.09,1015.06,NULL,NULL,3,2,1,1
1204,Female,43,29-1000,8,6,93710,"Healthcare Diagnosing or Treating Practitioners",23.93,3618.95,27499.52,NULL,1530.79,653.25,1,2,3,NULL,1,3
1205,Female,28,37-3010,4,3,36160,"Grounds Maintenance Workers",47.46,3355.92,32556.5,NULL,2384.11,508.09,3,1,4,NULL,2,2
1206,Female,30,21-1000,5,5,49330,"Counselors, Social Workers, and Other Community and Social Service Specialists",72.82,2734.98,NULL,14090.06,NULL,1163.56,2,1,NULL,1,NULL,1
1207,Female,24,51-2090,2,1,37280,"Miscellaneous Assemblers and Fabricators",26.22,10002.42,36489.8,13701.95,2021.8,1133.91,2,1,1,4,4,1
1208,Male,35,13-1000,9,4,76050,"Business Operations Specialists",NULL,7978.97,45433.82,29236.51,1083.72,630.47,NULL,4,4,1,1,4
1209,Male,35,13-2011,10,2,78000,"Accountants and Auditors",41.9,2283.6,23050.45,17002.84,1585.95,887.35,2,1,2,1,2,1
1210,Male,38,13-0000,8,3,76850,"Business and Financial Operations Occupations",33,6065.04,20217.87,17359.29,NULL,803.37,2,3,2,2,NULL,4
1211,Male,25,37-2000,4,1,31600,"Building Cleaning and Pest Control Workers",60.34,NULL,NULL,NULL,2326.11,NULL,3,NULL,NULL,NULL,1,NULL
1212,Male,33,13-2011,5,4,78000,"Accountants and Auditors",NULL,NULL,29759.68,19165.46,1264.68,910.57,NULL,NULL,2,1,2,3
1213,Male,27,31-1100,5,4,31450,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",55.14,NULL,46583.08,NULL,2396.41,544.43,2,NULL,5,NULL,4,1
1214,Male,27,43-4180,6,3,39160,"Reservation and Transportation Ticket Agents and Travel Clerks",36.72,5520.16,31684.42,47981.67,2372.46,526.99,4,2,6,1,2,2
1215,Male,45,15-1200,21,5,100530,"Computer Occupations",114.33,4560.11,29652.11,26755.36,1613.59,398.76,1,1,3,1,1,1
1216,Female,33,53-0000,5,4,37940,"Transportation and Material Moving Occupations",41.5,5251.3,43485.84,26243.78,2197.93,810.35,4,1,1,1,3,2
1217,Male,18,43-6010,2,2,44080,"Secretaries and Administrative Assistants",NULL,8509.92,NULL,13988.29,NULL,624.64,NULL,4,NULL,2,NULL,2
1218,Male,23,53-7064,3,4,32920,"Packers and Packagers, Hand",40.09,7664.02,24402.88,23548.43,879.7,NULL,3,3,5,2,2,NULL
1219,Male,32,13-1080,2,3,88050,"Logisticians and Project Management Specialists",24.32,7510.05,41106.7,NULL,2719.16,1046.02,2,2,2,NULL,1,3
1220,Female,44,49-0000,11,3,50080,"Installation, Maintenance, and Repair Occupations",29.92,NULL,15780.1,NULL,1693.78,789.32,2,NULL,1,NULL,4,4
1221,Female,40,19-2041,8,4,76480,"Environmental Scientists and Specialists, Including Health",NULL,4150.31,NULL,21780.11,3587.32,485.96,NULL,1,NULL,3,2,1
1222,Female,32,17-0000,5,2,83700,"Architecture and Engineering Occupations",32.98,5045.41,36093.4,13211.22,3075.06,1100.68,1,3,3,1,5,2
1223,Male,32,15-1232,5,3,57890,"Computer User Support Specialists",36.99,5282.16,36290.6,25936.89,1526.55,NULL,1,5,3,2,2,NULL
1224,Male,27,41-2030,3,2,30600,"Retail Salespersons",53.31,4519.67,21595.26,42595.51,664.66,1287.58,2,2,3,1,1,1
1225,Male,30,21-1000,4,4,49330,"Counselors, Social Workers, and Other Community and Social Service Specialists",36.01,5632.87,31046.03,30673.05,2546.29,NULL,1,4,7,2,5,NULL
1226,Female,35,41-3031,9,3,67480,"Securities, Commodities, and Financial Services Sales Agents",18.99,6358.97,29528.79,NULL,1704.32,435.77,1,3,3,NULL,1,2
1227,Female,46,25-0000,17,5,57490,"Educational Instruction and Library Occupations",72.62,7303.97,36590.64,33346.98,NULL,538.11,4,2,2,2,NULL,1
1228,Male,24,41-2000,2,2,29660,"Retail Sales Workers",38.58,4200.81,36784.7,8697.11,NULL,NULL,2,2,3,2,NULL,NULL
1229,Female,36,29-1141,10,3,81220,"Registered Nurses",39.38,NULL,68746.64,19671.47,2559.6,1464.88,3,NULL,2,2,4,2
1230,Male,26,43-9061,4,4,38040,"Office Clerks, General",31.27,5436.72,36649.65,23452.68,1361.89,1191.02,1,2,3,2,3,2
1231,Male,60,11-9041,19,4,159920,"Architectural and Engineering Managers",38.77,5385.82,12909.3,28567.89,699.36,1178.72,3,1,1,1,1,4
1232,Male,41,13-0000,9,5,76850,"Business and Financial Operations Occupations",NULL,5565.72,NULL,19548.58,3723.9,991.02,NULL,2,NULL,3,1,1
1233,Male,25,43-4180,5,3,39160,"Reservation and Transportation Ticket Agents and Travel Clerks",24.61,5621.74,NULL,19654.38,1986.29,496.52,1,2,NULL,3,1,1
1234,Female,44,41-4012,9,4,63230,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",NULL,5762.4,46572.59,13067.76,2462.61,547.7,NULL,3,3,2,4,2
1235,Female,22,29-2052,1,5,37790,"Pharmacy Technicians",29.99,NULL,60137.41,19228.86,2190.73,1501.22,5,NULL,1,3,1,3
1236,Male,28,41-2031,6,2,30600,"Retail Salespersons",NULL,7287.21,32856.28,12567.54,1158.97,765.36,NULL,1,1,2,3,2
1237,Female,39,25-0000,11,4,57490,"Educational Instruction and Library Occupations",36.03,5592.2,47393.89,21828.65,832.07,806.37,3,1,2,1,1,2
1238,Female,40,29-1000,10,4,93710,"Healthcare Diagnosing or Treating Practitioners",27.63,3144.68,19086.28,16772.7,4622.95,723.28,2,3,2,3,1,1
1239,Female,20,43-0000,2,3,40910,"Office and Administrative Support Occupations",45.67,5149.19,51134.95,22276.54,1929.21,NULL,3,3,2,3,2,NULL
1240,Female,33,51-9032,5,3,39880,"Cutting and Slicing Machine Setters, Operators, and Tenders",43.34,6879.08,NULL,18391.11,2025.61,NULL,1,1,NULL,3,1,NULL
1241,Male,22,53-7060,1,2,34880,"Laborers and Material Movers",NULL,4301.84,58895.21,14958.7,1223.08,1227.27,NULL,2,4,2,1,1
1242,Male,26,31-0000,5,3,33600,"Healthcare Support Occupations",86.12,6261.67,35369.45,35223.29,2280.35,1166.64,2,4,2,1,3,1
1243,Female,18,51-0000,2,4,39910,"Production Occupations",38.14,5496.21,48509.57,18161.91,2459.09,375.31,3,2,3,3,5,2
1244,Male,40,25-2022,10,5,61810,"Middle School Teachers, Except Special and Career/Technical Education",32.03,10390.98,32548.18,NULL,2461.76,NULL,2,1,3,NULL,3,NULL
1245,Female,20,43-9060,2,3,38040,"Office Clerks, General",39.09,6584.01,44722.83,13537.52,3998.78,1045.01,1,2,2,2,2,1
1246,Male,23,41-2030,2,2,30600,"Retail Salespersons",52.96,6509.33,NULL,20158.53,NULL,1108.88,1,2,NULL,3,NULL,6
1247,Female,26,53-0000,5,2,37940,"Transportation and Material Moving Occupations",52.68,NULL,52181.15,19448.19,2751.76,798.83,2,NULL,3,3,1,1
1248,Female,30,51-4040,6,2,48510,Machinists,47.99,6862.06,70363.49,21643.86,4305,491.39,2,2,1,3,1,1
1249,Female,25,41-2010,7,3,28250,Cashiers,42.37,4558.87,20921.23,25673.75,4714.12,NULL,2,1,1,1,2,NULL
1250,Male,48,29-1000,20,5,93710,"Healthcare Diagnosing or Treating Practitioners",NULL,NULL,35805.23,16688.89,2787.43,1320.82,NULL,NULL,2,1,2,1
1251,Male,36,51-4120,10,5,47430,"Welding, Soldering, and Brazing Workers",NULL,4179.11,NULL,18864.8,2062.58,1011.78,NULL,1,NULL,1,1,1
1252,Female,22,35-0000,2,2,29640,"Food Preparation and Serving Related Occupations",NULL,NULL,22109.21,28940.17,NULL,420.61,NULL,NULL,3,2,NULL,1
1253,Female,33,15-1254,4,4,78580,"Web Developers",26.14,4827.11,31038.24,25006.29,3629.13,634.68,3,2,2,2,1,1
1254,Female,31,11-1020,4,6,98100,"General and Operations Managers",NULL,9904.08,31807.29,NULL,1365.08,1481.6,NULL,1,2,NULL,1,2
1255,Female,39,47-2152,9,2,60090,"Plumbers, Pipefitters, and Steamfitters",39.48,NULL,17913.37,NULL,2192.77,840.1,1,NULL,1,NULL,2,3
1256,Male,41,13-2040,10,6,78850,"Credit Analysts",43.08,7113.52,23717.07,29229.57,2475.84,NULL,6,2,5,3,3,NULL
1257,Female,37,29-1141,10,5,81220,"Registered Nurses",28.39,NULL,27039.04,21621.51,3398.28,981.27,2,NULL,2,2,1,2
1258,Male,22,47-2061,2,3,40750,"Construction Laborers",26.14,2382.39,55791.7,25912.74,1309.21,694.54,1,1,1,1,1,3
1259,Female,30,13-2011,4,3,78000,"Accountants and Auditors",50.76,7101.71,41931.32,35620.11,1353.15,1067.66,1,1,1,1,1,2
1260,Female,19,43-4050,2,3,37780,"Customer Service Representatives",NULL,5973.98,32688.63,24175.12,3130.78,612.66,NULL,2,5,1,4,2
1261,Male,20,25-3030,3,5,35250,"Substitute Teachers, Short-Term",NULL,5997.62,NULL,33699.7,3272.67,1102.05,NULL,1,NULL,1,2,2
1262,Female,41,27-0000,10,3,58030,"Arts, Design, Entertainment, Sports, and Media Occupations",17.22,4627.63,33390.55,20753.66,1718.73,NULL,1,2,1,1,2,NULL
1263,Male,43,23-1011,9,4,135740,Lawyers,48.62,4274.04,45252.08,19239.65,NULL,983.46,6,3,2,2,NULL,1
1264,Male,33,39-2000,4,3,29790,"Animal Care and Service Workers",NULL,NULL,NULL,16734.05,3226.1,845.98,NULL,NULL,NULL,1,2,1
1265,Female,25,43-6000,5,3,44080,"Secretaries and Administrative Assistants",NULL,NULL,28827.5,26154.74,1800.04,837.22,NULL,NULL,1,3,1,2
1266,Male,21,41-2031,3,3,30600,"Retail Salespersons",42.8,8199.36,NULL,15286.12,5084.45,641.07,4,4,NULL,1,1,2
1267,Female,43,29-2061,9,5,54620,"Licensed Practical and Licensed Vocational Nurses",36.38,6911.08,82256.42,23130.02,1176.15,964.91,2,1,1,2,1,1
1268,Female,29,49-3090,5,4,35250,"Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",33.01,NULL,NULL,23680.33,3265.25,NULL,2,NULL,NULL,4,3,NULL
1269,Female,24,35-0000,1,3,29640,"Food Preparation and Serving Related Occupations",55.77,8937.9,34035.93,20627.07,2081.65,467.58,3,1,2,1,1,2
1270,Male,28,53-0000,5,4,37940,"Transportation and Material Moving Occupations",76.99,7104.65,NULL,22614.79,2133.01,NULL,2,3,NULL,3,3,NULL
1271,Male,45,15-0000,21,3,100440,"Computer and Mathematical Occupations",29.58,5228.87,26899.68,13045.52,1808.1,730.09,2,2,2,2,4,3
1272,Male,20,35-0000,2,1,29640,"Food Preparation and Serving Related Occupations",48.34,4159.6,NULL,14690.92,NULL,NULL,2,2,NULL,2,NULL,NULL
1273,Female,46,29-1070,20,5,126010,"Physician Assistants",9.12,5813.4,41565.62,22531.54,1959.27,921.97,1,3,3,3,1,3
1274,Female,20,53-3032,3,3,49920,"Heavy and Tractor-Trailer Truck Drivers",28.96,7214.24,26212.97,31689.84,2200.75,662.72,3,3,1,2,2,4
1275,Male,24,39-9000,1,3,31570,"Other Personal Care and Service Workers",39.55,3497.52,36351.7,12655.45,2213.78,791.56,3,3,2,4,1,3
1276,Female,37,49-0000,10,3,50080,"Installation, Maintenance, and Repair Occupations",34.44,3045.6,33473.8,14596.36,4164.7,785.82,1,2,1,2,1,1
1277,Male,37,15-0000,9,3,100440,"Computer and Mathematical Occupations",50.75,11320.2,57767.29,32960.82,2627.84,646.92,5,1,2,4,2,2
1278,Female,39,13-1000,11,3,76050,"Business Operations Specialists",NULL,4459.29,NULL,12216.08,2302.91,972.33,NULL,2,NULL,2,1,2
1279,Female,20,43-4130,2,1,46490,"Loan Interviewers and Clerks",81.81,NULL,27341.99,31505.21,2621.76,NULL,1,NULL,1,3,2,NULL
1280,Female,51,29-1210,18,7,227180,Physicians,43.9,NULL,38950.61,14683.74,4089.63,1746.27,2,NULL,2,1,2,1
1281,Male,42,29-0000,10,4,77760,"Healthcare Practitioners and Technical Occupations",59.56,4868.92,24856.06,26506.51,2147.28,NULL,3,2,2,2,2,NULL
1282,Male,36,43-6011,8,3,65980,"Executive Secretaries and Executive Administrative Assistants",59.08,5668.55,37166.75,NULL,1095.79,1071,3,3,2,NULL,1,4
1283,Male,30,25-9000,6,3,35520,"Other Educational Instruction and Library Occupations",47.5,4004.04,39028.85,24764.95,NULL,NULL,2,1,1,2,NULL,NULL
1284,Female,21,35-0000,2,3,29640,"Food Preparation and Serving Related Occupations",23.31,8275.1,25148.07,NULL,1945.38,1350.8,2,1,3,NULL,2,1
1285,Female,18,31-1120,2,2,30180,"Home Health and Personal Care Aides",68.47,5899.89,18573.09,22303.09,2039.8,492.02,2,2,2,1,2,2
1286,Male,28,31-9000,5,3,38810,"Other Healthcare Support Occupations",24.24,5719.38,52436.89,NULL,1967.17,737.63,3,1,2,NULL,1,1
1287,Male,35,43-0000,10,3,40910,"Office and Administrative Support Occupations",93.07,3502.03,29737.85,20669.34,4219.62,818.31,1,4,2,2,3,1
1288,Female,18,25-9000,1,3,35520,"Other Educational Instruction and Library Occupations",91.03,NULL,53466.77,31097.24,1120.95,NULL,1,NULL,3,1,1,NULL
1289,Male,22,41-0000,1,3,35290,"Sales and Related Occupations",23.18,3719.7,31096.05,NULL,2072.16,NULL,1,3,6,NULL,2,NULL
1290,Male,39,13-2000,11,3,78180,"Financial Specialists",57.05,8172.83,48980.25,20338.61,NULL,NULL,2,4,1,3,NULL,NULL
1291,Female,38,11-0000,10,4,107360,"Management Occupations",NULL,4071.9,NULL,NULL,2972.97,330.47,NULL,1,NULL,NULL,2,2
1292,Female,28,43-0000,5,2,40910,"Office and Administrative Support Occupations",46.45,6236.95,32897.49,20268.32,2911.74,NULL,1,6,3,4,4,NULL
1293,Female,42,49-9020,10,3,51390,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",NULL,3331.92,40208.33,NULL,1338.67,NULL,NULL,2,5,NULL,1,NULL
1294,Female,18,39-5000,2,4,33270,"Personal Appearance Workers",45.51,8261.67,71145.37,11030.1,1174.5,1695.26,1,2,1,1,3,3
1295,Male,36,29-1000,9,4,93710,"Healthcare Diagnosing or Treating Practitioners",48.37,NULL,14545.92,NULL,2635.92,510.23,2,NULL,1,NULL,2,1
1296,Male,44,11-1021,10,4,98100,"General and Operations Managers",33.64,2218.72,26203.65,13053.55,2609.45,NULL,1,1,2,2,4,NULL
1297,Male,28,25-9000,6,2,35520,"Other Educational Instruction and Library Occupations",NULL,7204.67,11086.83,23426.72,4208.13,443.97,NULL,1,1,3,1,2
1298,Female,50,15-0000,19,4,100440,"Computer and Mathematical Occupations",NULL,6143.62,41216.39,32514.11,935.48,NULL,NULL,2,3,1,1,NULL
1299,Female,34,35-3020,4,4,27930,"Fast Food and Counter Workers",56.94,7224.47,NULL,42092.25,1290.88,749.16,1,2,NULL,2,1,2
1300,Male,45,15-1250,19,5,114190,"Software and Web Developers, Programmers, and Testers",42.4,3531.45,44559.49,NULL,3751.09,1464.28,1,2,1,NULL,2,1
1301,Female,20,37-0000,1,3,33870,"Building and Grounds Cleaning and Maintenance Occupations",26.03,7857.76,43374.58,18192.65,2080.3,NULL,3,1,1,2,3,NULL
1302,Female,43,23-1000,9,4,133510,"Lawyers, Judges, and Related Workers",94.77,6065.84,NULL,17260.13,1954.95,661.95,1,2,NULL,5,2,2
1303,Female,33,41-4010,5,3,67750,"Sales Representatives, Wholesale and Manufacturing",49.71,NULL,18126.81,15465.02,3740.07,1136.04,3,NULL,4,2,1,3
1304,Female,44,15-1252,9,5,127260,"Software Developers",70.43,5169.48,34052.23,12649.14,2904.08,720.7,2,1,2,1,1,3
1305,Female,42,13-1161,9,5,68230,"Market Research Analysts and Marketing Specialists",37.54,3503.15,20037.56,15178.13,NULL,449.9,2,1,3,3,NULL,1
1306,Male,18,31-1131,2,3,35760,"Nursing Assistants",27.5,6132.98,21444.75,NULL,NULL,NULL,3,1,4,NULL,NULL,NULL
1307,Female,24,43-4000,2,3,37440,"Information and Record Clerks",NULL,5843.18,29624.35,16698.65,2387.68,702.27,NULL,2,1,2,2,2
1308,Male,19,35-3031,2,3,29120,"Waiters and Waitresses",NULL,5305.48,19272.24,31554.54,2067.07,NULL,NULL,1,1,2,1,NULL
1309,Male,24,13-2082,1,2,48250,"Tax Preparers",50.27,4030.9,61042.87,NULL,4423.95,1082.34,4,2,1,NULL,2,1
1310,Female,45,11-1000,20,4,99890,"Top Executives",50.4,6011.49,54758.95,23496.01,1016.17,1234.57,1,1,3,2,1,2
1311,Male,44,17-2000,9,5,100030,Engineers,31.11,4444.22,NULL,13982.73,NULL,728.73,2,2,NULL,2,NULL,1
1312,Female,34,27-1029,3,3,65390,"Designers, All Other",52.76,8100.49,NULL,24428.39,1806.94,696.95,3,3,NULL,2,3,2
1313,Male,35,37-2000,11,3,31600,"Building Cleaning and Pest Control Workers",46.87,5167.81,26218.81,38094.7,1249.19,952.69,2,1,1,2,2,4
1314,Female,23,31-0000,2,1,33600,"Healthcare Support Occupations",35.39,6009.53,22909.26,26355.83,2701.73,670.57,1,3,2,3,2,1
1315,Female,25,35-1000,5,2,37930,"Supervisors of Food Preparation and Serving Workers",27.29,NULL,30314.6,36232.22,1459.44,NULL,1,NULL,2,1,2,NULL
1316,Male,22,49-9000,1,4,48360,"Other Installation, Maintenance, and Repair Occupations",31.95,4927.76,NULL,53945.88,1867.43,773.68,2,1,NULL,1,1,2
1317,Male,25,43-0000,4,1,40910,"Office and Administrative Support Occupations",29.14,NULL,NULL,17930.1,1800.13,NULL,3,NULL,NULL,5,2,NULL
1318,Female,29,31-1100,3,3,31450,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",123.5,5669.11,22629.98,32070.25,NULL,903.95,1,3,2,4,NULL,5
1319,Male,24,53-7050,2,2,41230,"Industrial Truck and Tractor Operators",46.94,6237.79,29424.62,34261.63,1728.08,2274.72,2,2,4,2,2,1
1320,Female,30,53-3030,6,3,46300,"Driver/Sales Workers and Truck Drivers",47.84,8410.38,40537.65,NULL,NULL,1738.98,2,2,1,NULL,NULL,1
1321,Female,36,41-0000,9,3,35290,"Sales and Related Occupations",NULL,6670.46,13282.05,28324.99,NULL,852.86,NULL,3,1,2,NULL,2
1322,Male,30,43-9061,5,3,38040,"Office Clerks, General",17.7,NULL,35151.6,13337.75,NULL,NULL,2,NULL,2,3,NULL,NULL
1323,Female,18,49-9000,3,3,48360,"Other Installation, Maintenance, and Repair Occupations",37.81,9620.8,34619.76,20061.06,2382.06,682.11,2,1,2,3,3,3
1324,Male,21,31-9090,2,2,38550,"Miscellaneous Healthcare Support Occupations",53.11,2234.28,20444.13,NULL,NULL,NULL,4,1,1,NULL,NULL,NULL
1325,Male,21,35-9020,1,4,29080,Dishwashers,NULL,4673.92,NULL,NULL,1370.09,765.7,NULL,3,NULL,NULL,5,4
1326,Male,29,51-0000,5,2,39910,"Production Occupations",9.05,8815.65,40663.2,11452.82,4612.7,555.89,1,1,2,1,1,2
1327,Female,23,35-0000,4,4,29640,"Food Preparation and Serving Related Occupations",24.37,4343.9,NULL,18731.35,1436.18,1229.75,2,1,NULL,2,1,1
1328,Female,20,41-0000,2,4,35290,"Sales and Related Occupations",18.1,5033.93,NULL,7130.04,NULL,1931.77,1,5,NULL,1,NULL,2
1329,Female,26,43-6014,5,2,41000,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",47.07,5487.55,40418.24,14571.78,1506.06,557.09,4,3,2,1,1,3
1330,Female,34,39-5090,4,4,33000,"Miscellaneous Personal Appearance Workers",21.96,7882.32,41829.4,18490.92,1238.09,1566.53,2,2,1,3,1,2
1331,Female,24,31-1100,3,3,31450,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",63.04,6545.71,63212.35,34375.07,NULL,750.32,3,3,1,2,NULL,2
1332,Male,46,29-1170,20,3,121610,"Nurse Practitioners",41.45,3962.18,NULL,22942.26,NULL,656.94,3,3,NULL,1,NULL,2
1333,Female,39,17-2000,8,4,100030,Engineers,29.08,NULL,28824.02,32169.64,1619.25,1022.18,2,NULL,1,4,2,1
1334,Female,25,35-3023,3,3,27930,"Fast Food and Counter Workers",46.76,NULL,32440.38,17039.28,1802.33,1061.55,4,NULL,1,4,3,1
1335,Male,18,35-0000,1,2,29640,"Food Preparation and Serving Related Occupations",57.14,NULL,47058.12,14435.28,2222.14,668.33,3,NULL,2,3,2,2
1336,Female,41,29-1000,9,4,93710,"Healthcare Diagnosing or Treating Practitioners",31.8,11866.36,59587.69,20672.66,3130.16,1307.32,5,1,3,1,4,1
1337,Male,45,41-3000,19,5,61180,"Sales Representatives, Services",62.91,NULL,39955.45,45570.4,2041.91,569.83,5,NULL,1,1,3,2
1338,Male,21,35-3030,2,2,29120,"Waiters and Waitresses",49.83,4415.2,31383.12,17830.8,2690.09,1605.82,3,3,2,2,1,1
1339,Female,24,41-2031,1,2,30600,"Retail Salespersons",23.68,6733.61,18760.13,12553.41,1931.8,679.07,3,2,1,1,3,1
1340,Male,31,53-7065,4,4,34220,"Stockers and Order Fillers",28.88,6987.61,50990.16,29066.11,3848.93,1181.26,3,3,1,2,1,1
1341,Female,24,35-9000,2,3,28750,"Other Food Preparation and Serving Related Workers",76.57,3760.93,13444.65,NULL,1529.6,896.01,1,2,1,NULL,3,2
